songid,title,artist,genre,like,lyric,label
4274233,1분만 (One Minute Back),샤이니 (SHINee),Dance,14299,아냐 저 미소는 분명 네가 아냐   너무나 행복해 보이잖아  맞아 그냥 널 닮은 사람인 게 맞아   거기는 내 품이 아니잖아  Oh 발길을 뒤로   네가 날 보기 전에   뒤돌아 나가면 돼  다 없던 일로 널 되돌려  눈이 마주치면 안돼  네 눈이 마주친다 왜이럴까  1분만 더 1분만 더 시간아  시간을 뒤로 돌려  내게로 더 더 1분만 더   시간아 간아   시계를 뒤로 돌려  그냥 못 본 채로 가면 돼   어제처럼 내일 보면 돼  1분만 더 1분만 더  시간아 간아 Yeah 1분만 1분만 1분만 1분만 더   1분만 1분만 더 1분만 1분만 더  그래 우리가 너무 뜨거워   그래 잠시 머리 식힐 겸   쐬는 바람 다 이해해 Oh  Ho 뭐지 내게 마주한 이 상황   많이 당황한 방향으로 가는 중 Wo  이런 눈이 마주치네 몰아치는 방황   혹시 그 바람이 나 인 거니  Oh 다 못 본 걸로   그냥 눈 감아줄게   너도 못 본 걸로 해  난 알기 싫어 너의 선택   그를 선택하면 안돼   내 눈을 외면한다  1분만 더 1분만 더 시간아 시간을 뒤로 돌려 내게로 더 더 1분만 더  시간아 간아 시계를 뒤로 돌려 그냥 없던 일로 하면 돼  어제처럼 내일 보면 돼 1분만 더 1분만 더  시간아 간아 Yeah 멈춰 1분만 세상을 세워줘  평생 멈춰도 좋아  그녀 곁이라면 이대로도 한 번만 더 한 번만 더  내게도 내게도 기회를 줘 천 번도 더 더 만 번도 더  몇 번이라도 나는 널 놓지 않아 듣고 싶지 않아  네 변명 알고 싶지 않아 네 설명 1분만 더 1분만 더  시간아 간아 Yeah 1분만 더 1분만 더 시간아 시간을 뒤로 돌려 내게로 더 더 1분만 더  시간아 간아 시계를 뒤로 돌려 그냥 없던 일로 하면 돼  어제처럼 내일 보면 돼 1분만 더 1분만 더  시간아 간아 Yeah 1분만 1분만 1분만 1분만 더 1분만 1분만 더 1분만 1분만,스트레스
7847870,Cool World,Red Velvet (레드벨벳),Dance,10455,잘 어울리는 옷을 꺼냈어  미리 정해 둔 약속 그런 건 없지만  이 밤이 아름다워서  세상의 소음들 잠시 닫을게  헤드폰을 끼고  얼음 입 안에 하나 물고  이 길을 나설 테니까 자유롭게  좀 다르게 느껴 좀 다르게 봐  사람들 속에 겉도는 듯해도   날 사랑해서 내가 나다워서  이 시간들이 더 아름다운 거야  Cool World Cool World 나만의 것  Cool World Cool World 나만의 꿈  Cool World Cool World 나만의 것  Cool World Cool World   아끼던 구두를 신을까 생각해  원하는 곳에  데려다 준다고 하잖아  오즈의 도로시처럼 나  세상의 시선들 잠시 가릴게  마음대로 꾸민  멋진 파티를 시작할래  맨 처음 널 초대할게 사실 말이야  좀 다르게 느껴 좀 다르게 봐  사람들 속에 겉도는 듯해도   날 사랑해서 내가 나다워서  이 시간들이 더 아름다운 거야  Cool World Cool World 나만의 것  Cool World Cool World 나만의 꿈  Cool World Cool World 나만의 것  Cool World Cool World   어디에서도 낯선 너라면  여기에 널 위한 자릴 비울게  만난 적 없었지만  아주 가까이 있다는  그런 느낌이 느껴지지 않니   나의 Cool World Cool World 나의 Cool World Cool World 좀 다르게 느껴 좀 다르게 봐 사람들 속에 겉도는 듯해도  날 사랑해서 내가 나다워서 이 시간들이 더 아름다운 거야 좀 다르게 느껴 좀 다르게 봐 더 다르단 건 특별한 거라고  날 사랑해서 내가 나다워서 난 최고의 친구가 돼 나에겐  Cool World Cool World 나만의 것 Cool World Cool World 나만의 꿈 Cool World Cool World 나만의 것 Cool World Cool World,휴식.힐링
3726433,This Time Is Over,B1A4,Dance,6659,널 잊으면 다 끝날꺼 같아 이 지긋한 꿈에서 깨워줘 i love you and i need you 너 보고싶어 미칠꺼 같은데 this time is over 왜 나를 떠나요 목숨보다 더 널 사랑했는데 아직까지 난 그 사랑에 갇혀 미친듯이 널 부르며 너만찾아 이제는 널 볼수 없다는걸 알면서도 아직은 덜 한 고통에 이게 사랑인지 내게 물어 아침에 자욱한 안개처럼 니 모습이 흐려 아니 점점더 지워져 눈물은 고일까 상처는 아물까 습관의 아픔들 니가 떠난 자리 그 빈자리를 계속 비워놔 그대 돌아오길 노래소리가 귀에 맴돌면 온통 내마음같아 아프다 goodbye goodbye goodbye goodbye goodbye goodbye 눈물에 고인 내 서툰거짓말 this time is over 왜 나를 떠나요 목숨보다 더 널 사랑했는데 아직까지 난 그 사랑에 갇혀 미친듯이 널 부르며 너만찾아 돌아와 내게 this time is over this love is over this time is over 부르다 널 부르다 나울다 지쳐 또 하루가 지나 this time is over 시간은 째깍째깍 가다가 멈춰버린듯 하늘에는 비가 time is over 사랑에 난 눈이멀어 아직도 그대안에 사는 under cover goodbye goodbye goodbye goodbye goodbye goodbye baby to my heart goodbye goodbye 전화기에 남겨진 메세지 울먹이던 마지막 목소리 i love you I'm sorry too 왜 그런말로 나를 더 아프게해 this time is over 이 지긋지긋한 그리움은 이제 끝내고 싶어 어떻게해든 나 살아보려고 수천번을 계속 내게 말해봐도 그게 잘 안돼 넌 내가 매달릴꺼라고 너 착각하지마 죽을둥살둥 살면서 널 잊을꺼니까 가끔 너란 기억속에 나 흔들리지만 지켜봐 기필코 널 잊는걸 보일테니까 its over,기분전환
7891121,미쳤나봐,TWICE (트와이스),Dance,17911,아이코 맙소사 왜 이러니 왜 또 나 너만 보이면 살랑살랑 네게 다가가 애교부리고 있어 코맹맹이소리까지 나도 모르게 어쩌면 좋아 하지만 어쩐지 넌 나에게만 차갑게 구는걸 Don't know why Don't' know why No 가끔 그런 니가 얄밉지만 그래도 어떡해 난 니가 좋은걸 미쳤나봐 나 미쳤나봐 나 Babe 이렇게 널 원해도 넌 날 돌아보지 않는데 미쳤나봐 나  미쳤나봐 나 끊을 수 없어 널 Don't break my heart oh boy 혹시 어쩌면 속고 있는 건지 Play boy는 아냐 속은 여린 너인걸 알아 하지만 도대체 왜 딴 여자들에게만 다정한거니 Makin' me so cray 아무리 너와 거리를 두려고 해봐도 해봐도 Every time Every time no 오 어느새 네 옆에 있잖아 어떻게 이렇게 Ah 참지를 못하니 미쳤나봐 나 미쳤나봐 나 Babe 이렇게 널 원해도 넌 날 돌아보지 않는데 미쳤나봐 나  미쳤나봐 나 끊을 수 없어 널 Don't break my heart oh boy 날 애타게 만드는 건 Only you 가슴이 두근거리던 이유 온 몸이 짜릿해 이젠 내 짝이 돼 우릴 감싸는 핑크색 전류 이제 내 사랑을 맛봐 Get ready 이런 날 어떻게 참아 Hey baby 두렵지 않아 1 2 3  난 이제 너의 것 미쳤나봐 나 미쳤나봐 나 Babe 이렇게 널 원해도 넌 날 돌아보지 않는데 미쳤나봐 나  미쳤나봐 나 끊을 수 없어 널 Don't break my heart oh boy Going cray Going cray I want you be mine I want you be mine Going cray Going cray I need you babe Why don't you know that Going cray Going cray 미쳐가고 있잖아 나 Going cray Going cray I'm going crazy,기분전환
5820368,Lion Heart,소녀시대,Dance,59426,Oooh 너와 나 첨 만났을 때 Oooh 마치 사자처럼 맴돌다 기회를 노려 내 맘 뺏은 너 Ah 넌 달라진 게 없어 여전해 난 애가 타고 또 타 사냥감 찾아 한 눈 파는 너 수백 번 밀어내야 했는데  수천 번 널 떠나야 했는데 Tell me why 왜 맘이 맘이 자꾸 흔들리니 난 여기 여기 네 옆에 있잖니 정신 차려 Lion heart 난 애가 타 내 맘이 맘이 더는 식지 않게 난 여기저기 뛰노는 너의 맘 길들일래 Lion heart OhOhOh OhOhOhOhOh  OhOhOh OhOhOhOhOh Oooh 넌 자유로운 영혼 여전해 충실해 본능 앞에 지금 네 옆에 난 안 보이니 수백 번 고민 고민해봐도 수천 번 결국 답은 너인데 Tell me why 왜 맘이 맘이 자꾸 흔들리니 난 여기 여기 네 옆에 있잖니 정신 차려 Lion heart 난 애가 타 내 맘이 맘이 더는 식지 않게 난 여기저기 뛰노는 너의 맘 길들일래 Lion heart OhOhOh OhOhOhOhOh  곤히 잠자는 나의 코끝을 Baby  OhOhOh OhOhOhOhOh 네가 건드려 나도 화가 나 Baby  Tell me why 왜 맘이 맘이 자꾸 흔들리니 난 여기 여기 네 옆에 있잖니 정신 차려 Lion heart 난 애가 타 내 맘이 맘이 더는 식지 않게 난 여기저기 뛰노는 너의 맘 길들일래 Lion heart Ladies y’all know  what I’m talking about right Yeah  모두 다 아니라 해도  좋을 때 있지 않아 사실 나만 좋음 됐지 뭐  바람보다 빠른 눈치로  맘은 뜨겁게 햇살처럼 따뜻한 말로  머린 차갑게 길들일래 너의 Lion heart  사자 같은 너의 Lion heart Lalala Lalalalala  여기 와서 앉아  Lalala Lalalalala 내 곁에만 있어 Lalala Lalalalala 한 눈 팔지 말아  Lion heart,스트레스
3600227,Stop!,원더걸스,Dance,3117,나보고 다들 미쳤대  너 같은 남잘 밀어내는   내가 참 이상하대  한 번에 나에게 반했단   말을 쉽게 하는데  정말 가볍게만 보여  첨 본 순간 빠졌단 말 난 믿지 않아  끝이 뻔히 보이는 건 난 싫어  Please stop loving me  금방 식을 것 같아 관심 꺼 줄래  Please don't follow me  넌 상처 줄 것 같아 내버려 둘래  Stop thinking about me   나는 아닌 걸  Stop thinking about me  Stop thinking about me   이런 건 싫어  Stop thinking about me  이런 남자는 없다고   이런 기회는 없다고  근데 아닌 걸 어떡해  아직 날 잘 모르면서   어떻게 날 좋아한대  너의 그 말이 이상해  첨 본 순간 빠졌단 말 난 믿지 않아  그런 사랑 치고 잘된 적 없어  Please stop loving me  금방 식을 것 같아 관심 꺼 줄래  Please don't follow me  넌 상처 줄 것 같아 내버려 둘래  Stop thinking about me   나는 아닌 걸  Stop thinking about me  Stop thinking about me   이런 건 싫어  Stop thinking about me  넌 너무 빨라   서론 본론은 다 잘라먹고  바로 마음을 달라 하니  거기서부터 넌 탈락이야  시선을 치워 줘 머릿속에서   날 지워 줘  아무리 해 봤자 안 이뤄져  맘 비워 줘 좀 비켜 줘  Please stop loving me 금방 식을 것 같아 관심 꺼 줄래 Please don't follow me 넌 상처 줄 것 같아 내버려 둘래 Stop thinking about me  나는 아닌 걸 Stop thinking about me Stop thinking about me  이런 건 싫어 Stop thinking about me,기분전환
2326350,Y.O.U. (Year Of Us),샤이니 (SHINee),Dance,5317,어지러운 시간 속에 너를 만나 eh 아무것도 알 수 없던 나지만 모두힘들다고 포기하라는 말에 화나 no girl 못난 모습만 항상 보여주지만 oh 나의 몸이 부셔져도 맘이 찢겨져도 널 지킨다는 약속 그 약속은 영원토록 Same Thing Nothing can stop me from loving you you you 내가 숨을 쉬는 그 이유 you you 내가 노래하는 그 이유 you you 내가 살아가는 그 이유 you you Nothing can stop me from loving 왜 좋을 땐 곁에 있던 사람들이 하나씩 나쁠땐 뒤도 보지 않고 떠나지 Yeah 인간의 맘은 유리같이 So weak 그런 작은 일에도 너무나 아픈지 가슴이 우린 그러지 말자고 싫어도 아파도 곁에 있는단 약속 그 약속은 영원토록 Same Thing Nothing can stop me from loving you you you 내가 달려가는 그 이유 you you 내가 춤을 추는 그 이유 you you 내가 살아가는 그 이유 you you Years will come and years will go 좋은 날 나쁜 날도 I'm yours 기쁠때도 I'm yours 슬플때도 I'm yours I'm not just saying that I'm yours I'm trying to show you Years will come and years will go 언젠간 늙어져도 I'm yours 기쁠때도 I'm yours 슬플때도 I'm yours I'm not jusst saying that I'm yours I'm trying to show you baby 그런 일은 없겠지만 니 마음이 변해 날 떠난다 해도 나는 널 잊지 못한다는 걸 알아 Cause I love you you you 노래하는 이유 you you It's you you you 내 모든 이유 you you you you hey,휴식.힐링
4188687,Kill Bill,브라운아이드걸스,Dance,19294,나쁜 짓을 저질렀어요  그렇게 놀란 눈으로 날 보지 마요 여기서 다 털어 놓을까요 어젯밤 그대 전화 왜 안 받았게요 사실 부족해 이걸론 니가 내게 했던 나쁜 짓엔 Oh 너무 달콤해 지금 Oh 너무 당혹스런 너의 그 표정 누가 더 니가 내가 나쁠까 나한테 잘 걸렸어 너 말이야 누가 더 니가 내가 아플까 그렇게 살지 마라 너 말이야 혼자 보긴 너무 아까운 일이야 너의 무너진 모습 So don’t you wanna kill me 이제 시작이야 아직 먼 길이야 조금 더 배워야 돼 너 말이야 왜 나에게 이러시나요 그 말이 그대 입에  오를 말인가요 여기서 다 털어볼까요 그대가 누구 누구 누굴 울렸는지 지금까지 너 만만하게만 상대했던 얼굴 반반한 애완 달라 나 준비한 반의  반의 반도 안 한 거야  네 재판 하나 둘 셋 넷 이리 온 내가 열을 세기 전에 어서 온 내게 빌지 마 아직은 아니 벌써부터 울 것 까지야 누가 더 니가 내가 나쁠까 나한테 잘 걸렸어 너 말이야 누가 더 니가 내가 아플까 그렇게 살지 마라 너 말이야 혼자 보긴 너무 아까운 일이야 너의 무너진 모습 So don’t you wanna kill me 이제 시작이야 아직 먼 길이야 조금 더 배워야 돼 너 말이야 Hey 이젠 놔줄게 있는 힘 다 해서 멀리 뛰어가 Hey 여기까지야 비참한 니 모습  영원히 기억할게  뛰어 달아나 숨이 찰 때까지 모든 건 단 하나 니가 한 댓가지 너 좀 바라 봐 미칠 것만 같지  눈물에 콧물에 꼴 한 번 사납지  이거는 알아둬 니가 내게 줬던  모멸과 수치에 비하면  어림 반 푼어치도 아냐  그러니까 애처럼 울지 좀 마 이대로 이야기가 끝일까 마음 다 놓지는 마 너 말이야 또 다시 내 눈에 넌 잡힐까 눈앞에 띄지 마라 너 말이야 보이지도 않게 들리지도 않게 이름도 바꿔버려 So don’t you wanna kill me 좁은 세상이야 쉽진 않을 거야 사랑은 포기하길 너 말이야,스트레스
7956301,댄스쟈키,싸이,Dance,5826,댄스쟈키 한국의 유행가 아주 신나게 부르는 나 좋아 이제부터 우리 모두 다 날라리 삐리리 딴따라 Hey 엄숙하지마 나와 춤을 춤을 춤을 춰봐 무대 위의 마술사 댄스쟈키 PSY 웬만하면 다 알아 나 인격은 하자 허나 이빨은 기똥차 감탄사로 하자면 카 나와 함께 리듬을 타 고3처럼 음악을 파 Now Everybody Let’s get loud 댄스쟈키 PSY DJ PSY와 함께 댄스쟈키 쟈키쟈키 Yeah Da da da dance 댄스쟈키 쟈키쟈키 Yeah Da da da dance dance Hey DJ Play that shit Hey DJ Play that shit 한국의 유행가 아주 맛나게 부르는 나 가요계의 세 곡이 다시다 내일은 없다 배째라 Hey 고민고민하지마 질끈 눈을 그냥 딱 감아 아름다운 밤의 승부사 댄스쟈키 PSY 동네꼬마도 알아 난 파티의 기술자 영치기 영치기 영차 고마 힘 빡세게 내라카이 잘 못 놀면 애가 타 남이 잘 놀면 배 아파 Now everybody let’s get loud 댄스쟈키 PSY DJ PSY와 함께 댄스쟈키 쟈키쟈키 Yeah Da da da dance 댄스쟈키 쟈키쟈키 Yeah Da da da dance dance Hey DJ Play that shit Hey DJ Play that shit 지금 이순간 우리는 공간 리듬은 첨단 기분은 끝장 Now come on come on come on come on Come on come on come on come on Come on come on come on come on Come on come on come on come on DJ PSY와 함께 Da da da dance 댄스쟈키 쟈키쟈키 Yeah Da da da dance 댄스쟈키 쟈키쟈키 Yeah Da da da dance dance Hey DJ Play that shit Hey DJ Play that shit 댄스쟈키,스트레스
9604148,몰래몰래,아이비아이 (I.B.I),Dance,13008,문득 길을 걷다 보면  나만 빼고 다 너무 좋아보여 어제와 같은 내 하룬  이미 본 영화처럼 지루한데 그런 마음은 나빠요  행복이란 멀리 있지 않은걸  yeah 이미 잘하고 있어요  우린 다 알고 있어요 아무도 몰래 몰래 용기낼래 아무도 몰래 몰래 예뻐질래 구름 속에 감춰진  별빛이 너를 비추며 언젠가 빛날 네 꿈을 위해  아무도 몰래 몰래 사랑할래 이 시간 지나면 알게 될 거야 네 꿈은 이미  너에게 더 가까워진걸  I believe It  Do your dance  Do your dance  Do your dance  I believe It  Do your dance  Do your dance 자꾸 쫓기는 것 같아  괜히 조급한 마음  어떡하죠 힘들단 말은 숨기죠  투정 부리는 어린 아이같아 잠깐 하늘을 쳐다봐  크게 숨을 쉬고 생각해봐  yeah 뜨거워진 가슴 안고  다시 너를 찾아 떠나 아무도 몰래 몰래 용기낼래 아무도 몰래 몰래 예뻐질래 구름 속에 감춰진  별빛이 너를 비추며 언젠가 빛날 네 꿈을 위해  아무도 몰래 몰래 사랑할래 이 시간 지나면 알게 될 거야  네 꿈은 이미  너에게 더 가까워진걸 턱 끝까지 차오른  가쁜 숨을 몰아 내쉬면  yeah 모든게 선명해져  소중한 것들이  내 곁에 있다는 걸 YO 언제나 I believe  모든게 다 뜻대로  잘 될 거야 꼭 조금만 더 너 힘을 내  YO GET UP GET UP 너 GET UP GET UP YO  아무도 몰래 몰래 용기낼래 아무도 몰래 몰래 예뻐질래 구름 속에 감춰진  별빛이 너를 비추며 언젠가 빛날 네 꿈을 위해  아무도 몰래 몰래 사랑할래 이 시간 지나면 알게 될 거야 네 꿈은 이미  너에게 더 가까워진걸 I believe It  Do your dance  Do your dance  Do your dance  I believe It  Do your dance  Do your dance,기분전환
9634955,Lucky Girl,Red Velvet (레드벨벳),Dance,13140,Mm Bob Bob 무슨 얘길 할까  Mm Bob Bob 넌 무뚝뚝해  Mm Bob Bob Enjoy the show 나 속으로만 세어댔지 1 2 3  또 반응 없는 너를 보면 Down 자꾸 이럴 거면 나도 지치지  Mm Ba Ra Bob Bob Mm Ba Ra Bob Hey 차갑기만 한 너 친구들 그만두라고 네 곁에 밤새 있고 싶어 솔직히 Sssh Wait Listen 난 너의 행운 난 그대의 Honeydew Boy I won't let you go All I wanna do is be your girl 너의 Lucky Girl 너의 인생을  바꿔줄게요 그런 느낌이 왔어 Lucky Girl Lucky Girl Lucky Girl Lu Lucky Girl  사실 너란 아이 참 따뜻한 아이지 겉으론 관심 없는 척 날 챙겨줬잖아 이젠 다른 날을 세자 1 2 3  오늘부터 우리 둘이 많이 사랑해요 이런 말도 해  Give me Give me Give me Give me Give me Give me Hey 시간이 없어요  더는 망설이지 말고 네 곁에 밤새 있고 싶어 솔직히 있고 싶어 솔직히 난 너의 행운 난 그대의 Honeydew Boy I won't let you go All I wanna do is be your girl 너의 Lucky Girl 너의 인생을  바꿔줄게요 그런 느낌이 왔어 Lucky Girl Lucky Girl Lucky Girl Lu Lucky Girl  Lucky Girl I’ll be your  I’ll be your Lucky Girl 난 너의 행운 난 그대의 Honeydew Boy I won't let you go  All I wanna do is be your girl 너의 Lucky Girl 너의 인생을  바꿔줄게요 그런 느낌이 왔어 나를 잡아요 맘이 말하고 있어 잘 될 거야 다 그런 느낌이 왔어 Lucky Girl Lu Lucky Girl,기분전환
4249274,빛이 되어줘,블락비 (Block B),Dance,43196,어두 컴컴해 보이지 않아 손 뻗었지만 바람만 부딪혀와 왠지 모르게 낯선 이곳 초라함에 익숙해지네 그림자처럼 지내 한번쯤 날 봐줄 거란  부질없는 기대와 상상 속의 너와 밤새 나누는 대화 I deep inside of you I can't get over 오직 너만이 내 주변을 밝혀 빛이 되어줘 까맣게 가려진 맘을 너로 밝혀줘 oh 얼어붙은 날 녹여 지나치게 눈이 부셔서 딴 놈들 쳐다보지 못하게 빛이 되어줘 Shine your light on me baby 빛이 되어줘  uh uh oh 빛이 되어줘  Shine your light on me baby 살짝 스치기만 해도  모든걸 빼앗긴 기분이야 놓치고 싶지 않아  숨처럼 내 곁에 늘 머물지만  만질 수 없어서 갈수록 더 애절해져 낮엔 태양이 되어  날 따사롭게 해 주며 밤엔 달로 변해서  황홀한 낭만을 줘 저 멀리 반짝거리는  무언 갈 쫓아  I can see in the dark  비가 그치고 너가 날 비추는 날 우리 사랑은 다시 피어나  빛이 되어줘 까맣게 가려진 맘을 너로 밝혀줘 oh 얼어붙은 날 녹여 지나치게 눈이 부셔서 딴 놈들 쳐다보지 못하게 빛이 되어줘  Shine your light on me baby 빛이 되어줘  oh oh oh 빛이 되어줘  Shine your light on me baby You always by my side look 짙은 암흑 속에서  더 선명해지는  네 모습 날 눈 멀게 해 네 숨이 닿는 곳에 서성이며 빈 자리를 채워  나란 놈이 추억되게  제자리서 지켜 보는 것만이 상처 없이 너를 소유하는 방식 you`re all I see  And you`re all I Need 지금처럼만 있어줘  please 빛이 되어줘 ho ho 두 손으로 눈앞을 가려도 널 지울 수는 없어 빛이 되어줘 까맣게 가려진 맘을 너로 밝혀줘 oh 얼어붙은 날 녹여 지나치게 눈이 부셔서 딴 놈들 쳐다보지 못하게,휴식.힐링
5657227,한번 더 말해줘 (Feat. 장한나),지누션,Dance,30753,오늘도 고민과 걱정에  숙인 고개와 축 처진 어깨  오늘따라 생각이 나  너와 함께였던 예스터데이  Remember  겁 없던 날들이었어  너와 나 단둘이면  저 구름 위로  새처럼 날아갈 듯했지  너란 날개를 단 마음이어서  We back to hit you with the  Jinusean bomb  난 너와 함께면 돼  매일 밤이 토요일 밤  그땐 한숨을 쉬지도  불안하지도 않았잖아  함께 한 매 순간  아직도 널 사랑해  Ooh mi amore  2099년 끝 날까지도  말해줘 사랑한다고  나 없이 넌 하루도 살 수 없다고  말해줘 가지 말라고  어서 말해줘 망설이지 말고  한번 더 말해줘  난 난 난 너만 기쁘면  다 줄 수 있는 기부 천사  난 밤이 오면 클럽에서 너를  저 구름 위로 업되게 할 기분 천사  Uh huh You kids can't do this  올드보이지만  내 발에 New kicks 처럼  Fresh 하게 All day  우린 오늘 더 행복해  오늘 밤은 무슨 밤  지누션 밤  오늘 밤은 무슨 밤  지누션 밤  You know my 전화번호  너를 기다려 수십 년도  그래 우린 아직 젊기에  Jinusean's back up in here  말해줘 사랑한다고  나 없이 넌 하루도 살 수 없다고  말해줘 가지 말라고  어서 말해줘 망설이지 말고  한번 더 말해줘  말해 말해 내게 말해줘야 해 야해  말해 말해 다시 말해줘  더 늦기 전에 컴백 back back to me 돌아서기 전에 컴백 back back to me 더 늦기 전에 컴백 back back to me 돌아서기 전에 말해줘 네 마음을 말해줘 사랑한다고 나 없이 넌 하루도 살 수 없다고 말해줘 가지 말라고 어서 말해줘 망설이지 말고 한번 더 말해줘 말해 말해 내게 말해줘야 해 야해 말해 말해 다시 말해줘 말해 말해 내게 말해줘야 해 야해 말해 말해 다시 말해줘 네 마음을 말해줘,스트레스
7876532,CLOSER,오마이걸,Dance,22417,한 걸음 closer 내 맘 한 뼘 closer to you 이렇게 그리운 날엔 참 멀리 있나 봐 매일 다가가도 아득하기만 해 별똥별아 안녕 내 소원 들어주렴 한 걸음 closer 내 맘 한 뼘 closer to you 하늘을 스치는 별에 내 맘을 담아 보낼게 so come on come on come on come on come on come on come on come on come on come on little closer 꼭 이뤄줄 거야 오랜 기다림은 언젠가 날 비추는 달님 들어봐 간직했던 나의 비밀 한 걸음 closer 내 맘 한 뼘 closer to you 하늘을 스치는 별에 내 맘을 담아 보낼게 so come on come on come on come on come on come on come on come on come on come on little closer closer I'm closer I'm closer I'm closer 안아서 데려가 줘 to you closer I'm closer I'm closer I'm closer can you hear my cry 어느 늦은 밤 긴 꿈을 꾸는 나 oh I'm closer 한 걸음 closer 내 맘 한 뼘 closer to you 태양이 지우기 전에 너에게 닿길 기도해 so come on come on come on come on come on come on come on come on come on come on little closer 언제나 함께였던 공간에서 쓸쓸하게 빛나고 있는 넌 많은 별자리 중 널 닮은 자리를 저 하늘 위에 고이 담아 비춰주기를 바래 널 그리기 위한 꿈을 그리다 그리고 그리면 만날 수 있을까 넌 항상 늘 같은 자리 muse on 여물어가는 넌 milky way is on closer I'm closer I'm closer I'm closer 안아서 데려가 줘 to you,스트레스
4037320,다이너마이트 (Dynamite),샤이니 (SHINee),Dance,13059,도도한 입술 립스틱   까칠한 표정 얼음 눈동자  어둠보다도 더 짙은 미소   아찔아찔 미칠 것만 같아  손대면 사라질지도 몰라   부르면 날아갈지도 몰라  꺼질 듯 말 듯 약 올리듯   내 머릴 밟고 서서 비웃는 너  다이너마이트 마이트 차가운   너의 눈빛  나 살아갈 이율 알아버렸다  불꽃같은 yeah 손 끝으로  다가와 더는 늦기 전에  카운트다운 축제는 시작됐어  기대해도 좋아 나를 지켜봐  더 가까이 OK 꿈 속으로  뜨겁게 달아 Feel it  멈춘 그 시선 뒤로 설레는   표정 감출 수 없어  수수께끼 빈 칸 채우 듯   시나브로 틈틈이 널 채워  가면은 좀 벗어두고 어때   솔직히 다 말해 나는 어때  터질까 말까 아슬아슬 떨리는   숨을 참고 감추는 걸  다이너마이트 마이트 난   온통 흐트러져  불 타는 심장 다 가리지 못해  충분히 Hey You 네게 빠져  나의 빛으로 너를 녹여  카운트다운 시간은 결국   My side  내 전부를 던져 네게 보낸다  달려가서 널 꼭 안고서  저 하늘 위로 Feel it  Attention 지금까지 마주했던   착각이란 자유에 기약   없이 빠뜨려  앞으로 나만을 주입해   다른 건 잊어버려  머리가 빙빙빙 돌면서 혼란스런   생각에 점점 집중될 거야  지금까지 이해해 딴 놈과는   틀리다는 거야  바로 너  더 이상 눈물 흘리지 말아  이 세상 무엇도 너와는   바꿀 수 없는 걸  나를 꼭 잡아  찬란하게 빛나는 별이 되어줘   바로 지금 Tonight tonight  다이너마이트 마이트 난   온통 흐트러져  불 타는 심장 다 가리지 못해  충분히 Hey You 네게 빠져  나의 빛으로 너를 녹여  카운트다운 시간은 결국   My side  내 전부를 던져 네게 보낸다  달려가서 널 꼭 안고서  저 하늘 위로 Feel it Come and get me Come and get me Come and get me,스트레스
8170829,사람들이 움직이는 게,악동뮤지션,Dance,33079,사람들이 움직이는 게 신기해 팔다리가 앞뒤로 막 움 움 움 움직이는 게 숨 크게 들이쉬면 갈비뼈 모양이 드러나는 것도 내쉬면 앞사람이 인상 팍 쓰며 코를 쥐어 막는 것도 놀라와 놀라와 놀라와 Amazing 어릴 때 내 발 도장 보니 완전 꼬맹이 브이하고 찍은 픽쳐를 보니 나인가 싶은 코흘리개 뭐 먹고 이렇게 훌쩍 컸나 보냐 우리 엄마 아빠 사랑 먹고 이리 잘 컸나 보다 그 수많은 생물 중에 인간이라서 참 다행이야 장난감으로 태어났다면 혼자 움직이지도 못할 텐데 생각만 해도 끔찍해 그러고 보니 내 심장은 어떻게 bounce bounce 해 사람들이 움직이는 게 신기해 팔다리가 앞뒤로 막 움 움 움 움직이는 게 숨 크게 들이쉬면 갈비뼈 모양이 드러나는 것도 내쉬면 앞사람이 인상 팍 쓰며 코를 쥐어 막는 것도 놀라와 놀라와 놀라와 Shall we dance Dance Move move move all right 팔다리가 앞뒤로 move around Move move move all right Say yeah 손발로 막 치고 박고 두 다리로 공 차고 받고 했던 내 익숙하던 몸뚱어리가 낯설게 느껴질 땐 몸치고 박치고 다 하나같이 쿵쿵짝 호키포키 clap your 궁둥짝 누구라도 한 번쯤은 다 생각해보는 Right Who am I Who are you 그 수많은 생물 중에 인간이라서 참 다행이야 돌덩어리로 태어났다면 이리저리 치이고 굴러 떼굴떼굴 떨어지고 말 텐데 생명이란 건 참으로 신비해 사람들이 움직이는 게 Jump 사람들이 움직이는 게 신기해 팔다리가 앞뒤로 막 움 움 움 움직이는 게 숨 크게 들이쉬면 갈비뼈 모양이 드러나는 것도 내쉬면 앞사람이 인상 팍 쓰며 코를 쥐어 막는 것도 놀라와 놀라와 놀라와 Let's dance Dance Move move move all right 팔다리가 앞뒤로 move around Move move move all right Say yeah,스트레스
